GO_ID	Namespace
GO:0001736	Biological Process
GO:0001737	Biological Process
GO:0001738	Biological Process
GO:0001739	Cellular Component
GO:0001740	Cellular Component
GO:0001741	Cellular Component
GO:0001742	Biological Process
GO:0001743	Biological Process
GO:0001744	Biological Process
GO:0001745	Biological Process
GO:0001746	Biological Process
GO:0001748	Biological Process
GO:0001750	Cellular Component
GO:0001751	Biological Process
GO:0001752	Biological Process
GO:0001753	Biological Process
GO:0001754	Biological Process
GO:0001755	Biological Process
GO:0001756	Biological Process
GO:0001757	Biological Process
GO:0001758	Molecular Function
GO:0001759	Biological Process
GO:0001760	Molecular Function
GO:0001761	Molecular Function
GO:0001762	Biological Process
GO:0001763	Biological Process
GO:0001764	Biological Process
GO:0001765	Biological Process
GO:0001766	Biological Process
GO:0001767	Biological Process
GO:0001768	Biological Process
GO:0001769	Biological Process
GO:0001770	Biological Process
GO:0001771	Biological Process
GO:0001772	Cellular Component
GO:0001773	Biological Process
GO:0001774	Biological Process
GO:0001775	Biological Process
GO:0001776	Biological Process
GO:0001777	Biological Process
GO:0001778	Biological Process
GO:0001779	Biological Process
GO:0001780	Biological Process
GO:0001781	Biological Process
GO:0001782	Biological Process
GO:0001783	Biological Process
GO:0001784	Molecular Function
GO:0001785	Molecular Function
GO:0001786	Molecular Function
GO:0001787	Biological Process
GO:0001788	Biological Process
GO:0001790	Molecular Function
GO:0001791	Molecular Function
GO:0001792	Molecular Function
GO:0001793	Molecular Function
GO:0001794	Biological Process
GO:0001795	Biological Process
GO:0001796	Biological Process
GO:0001797	Biological Process
GO:0001798	Biological Process
GO:0001799	Biological Process
GO:0001800	Biological Process
GO:0001801	Biological Process
GO:0001802	Biological Process
GO:0001803	Biological Process
GO:0001804	Biological Process
GO:0001805	Biological Process
GO:0001806	Biological Process
GO:0001807	Biological Process
GO:0001808	Biological Process
GO:0001809	Biological Process
GO:0001810	Biological Process
GO:0001811	Biological Process
GO:0001812	Biological Process
GO:0001813	Biological Process
GO:0001814	Biological Process
GO:0001815	Biological Process
GO:0001816	Biological Process
GO:0001817	Biological Process
GO:0001818	Biological Process
GO:0001819	Biological Process
GO:0001820	Biological Process
GO:0001821	Biological Process
GO:0001822	Biological Process
GO:0001823	Biological Process
GO:0001824	Biological Process
GO:0001825	Biological Process
GO:0001826	Biological Process
GO:0001827	Biological Process
GO:0001828	Biological Process
GO:0001829	Biological Process
GO:0001830	Biological Process
GO:0001831	Biological Process
GO:0001832	Biological Process
GO:0001833	Biological Process
GO:0001834	Biological Process
GO:0001835	Biological Process
GO:0001836	Biological Process
GO:0001837	Biological Process
GO:0001838	Biological Process
GO:0001839	Biological Process
GO:0001840	Biological Process
GO:0001841	Biological Process
GO:0001842	Biological Process
GO:0001843	Biological Process
GO:0001844	Biological Process
GO:0001845	Biological Process
GO:0001846	Molecular Function
GO:0001847	Molecular Function
GO:0001848	Molecular Function
GO:0001849	Molecular Function
GO:0001850	Molecular Function
GO:0001851	Molecular Function
GO:0001852	Molecular Function
GO:0001853	Molecular Function
GO:0001854	Molecular Function
GO:0001855	Molecular Function
GO:0001856	Molecular Function
GO:0001857	Molecular Function
GO:0001858	Molecular Function
GO:0001859	Molecular Function
GO:0001860	Molecular Function
GO:0001861	Molecular Function
GO:0001862	Molecular Function
GO:0001863	Molecular Function
GO:0001864	Molecular Function
GO:0001865	Biological Process
GO:0001866	Biological Process
GO:0001867	Biological Process
GO:0001868	Biological Process
GO:0001869	Biological Process
GO:0001870	Biological Process
GO:0001871	Molecular Function
GO:0001872	Molecular Function
GO:0001873	Molecular Function
GO:0001874	Molecular Function
GO:0001875	Molecular Function
GO:0001876	Molecular Function
GO:0001877	Molecular Function
GO:0001878	Biological Process
GO:0001879	Biological Process
GO:0001880	Biological Process
GO:0001881	Biological Process
GO:0001882	Molecular Function
GO:0001883	Molecular Function
GO:0001884	Molecular Function
GO:0001885	Biological Process
GO:0001886	Biological Process
GO:0001887	Biological Process
GO:0001888	Molecular Function
GO:0001889	Biological Process
GO:0001890	Biological Process
GO:0001891	Cellular Component
GO:0001892	Biological Process
GO:0001893	Biological Process
GO:0001894	Biological Process
GO:0001895	Biological Process
GO:0001896	Biological Process
GO:0001897	Biological Process
GO:0001898	Biological Process
GO:0001899	Biological Process
GO:0001900	Biological Process
GO:0001905	Biological Process
GO:0001906	Biological Process
GO:0001907	Biological Process
GO:0001909	Biological Process
GO:0001910	Biological Process
GO:0001911	Biological Process
GO:0001912	Biological Process
GO:0001913	Biological Process
GO:0001914	Biological Process
GO:0001915	Biological Process
GO:0001916	Biological Process
GO:0001917	Cellular Component
GO:0001918	Molecular Function
GO:0001919	Biological Process
GO:0001920	Biological Process
GO:0001921	Biological Process
GO:0001922	Biological Process
GO:0001923	Biological Process
GO:0001924	Biological Process
GO:0001925	Biological Process
GO:0001926	Biological Process
GO:0001927	Biological Process
GO:0001928	Biological Process
GO:0001929	Biological Process
GO:0001930	Biological Process
GO:0001931	Cellular Component
GO:0001932	Biological Process
GO:0001933	Biological Process
GO:0001934	Biological Process
GO:0001935	Biological Process
GO:0001936	Biological Process
GO:0001937	Biological Process
GO:0001938	Biological Process
GO:0001939	Cellular Component
GO:0001940	Cellular Component
GO:0001941	Biological Process
GO:0001942	Biological Process
GO:0001944	Biological Process
GO:0001945	Biological Process
GO:0001946	Biological Process
GO:0001947	Biological Process
GO:0001949	Biological Process
GO:0001950	Cellular Component
GO:0001951	Biological Process
GO:0001952	Biological Process
GO:0001953	Biological Process
GO:0001954	Biological Process
GO:0001955	Biological Process
GO:0001956	Biological Process
GO:0001957	Biological Process
GO:0001958	Biological Process
GO:0001959	Biological Process
GO:0001960	Biological Process
GO:0001961	Biological Process
GO:0001962	Molecular Function
GO:0001963	Biological Process
GO:0001964	Biological Process
GO:0001965	Molecular Function
GO:0001966	Biological Process
GO:0001967	Biological Process
GO:0001968	Molecular Function
GO:0001969	Biological Process
GO:0001970	Biological Process
GO:0001971	Biological Process
GO:0001972	Molecular Function
GO:0001973	Biological Process
GO:0001974	Biological Process
GO:0001975	Biological Process
GO:0001976	Biological Process
GO:0001977	Biological Process
GO:0001978	Biological Process
GO:0001979	Biological Process
GO:0001980	Biological Process
GO:0001981	Biological Process
GO:0001982	Biological Process
GO:0001983	Biological Process
GO:0001984	Biological Process
GO:0001985	Biological Process
GO:0001986	Biological Process
GO:0001987	Biological Process
GO:0001988	Biological Process
GO:0001989	Biological Process
GO:0001990	Biological Process
GO:0001991	Biological Process
GO:0001992	Biological Process
GO:0001993	Biological Process
GO:0001994	Biological Process
GO:0001995	Biological Process
GO:0001996	Biological Process
GO:0001997	Biological Process
GO:0001998	Biological Process
GO:0001999	Biological Process
GO:0002000	Biological Process
GO:0002001	Biological Process
GO:0002002	Biological Process
GO:0002003	Biological Process
GO:0002004	Biological Process
GO:0002006	Biological Process
GO:0002007	Biological Process
GO:0002008	Biological Process
GO:0002009	Biological Process
GO:0002010	Biological Process
GO:0002011	Biological Process
GO:0002012	Biological Process
GO:0002013	Biological Process
GO:0002014	Biological Process
GO:0002015	Biological Process
GO:0002016	Biological Process
GO:0002017	Biological Process
GO:0002018	Biological Process
GO:0002019	Biological Process
GO:0002020	Molecular Function
GO:0002021	Biological Process
GO:0002022	Biological Process
GO:0002023	Biological Process
GO:0002024	Biological Process
GO:0002025	Biological Process
GO:0002026	Biological Process
GO:0002027	Biological Process
GO:0002028	Biological Process
GO:0002029	Biological Process
GO:0002030	Biological Process
GO:0002031	Biological Process
GO:0002032	Biological Process
GO:0002033	Biological Process
GO:0002034	Biological Process
GO:0002035	Biological Process
GO:0002036	Biological Process
GO:0002037	Biological Process
GO:0002038	Biological Process
GO:0002039	Molecular Function
GO:0002040	Biological Process
GO:0002041	Biological Process
GO:0002042	Biological Process
GO:0002043	Biological Process
GO:0002044	Biological Process
GO:0002045	Biological Process
GO:0002046	Molecular Function
GO:0002047	Biological Process
GO:0002048	Biological Process
GO:0002049	Biological Process
GO:0002050	Biological Process
GO:0002051	Biological Process
GO:0002052	Biological Process
GO:0002053	Biological Process
GO:0002054	Molecular Function
GO:0002055	Molecular Function
GO:0002056	Molecular Function
GO:0002057	Molecular Function
GO:0002058	Molecular Function
GO:0002059	Molecular Function
GO:0002060	Molecular Function
GO:0002061	Molecular Function
GO:0002062	Biological Process
GO:0002063	Biological Process
GO:0002064	Biological Process
GO:0002065	Biological Process
GO:0002066	Biological Process
GO:0002067	Biological Process
GO:0002068	Biological Process
GO:0002069	Biological Process
GO:0002070	Biological Process
GO:0002071	Biological Process
GO:0002072	Biological Process
GO:0002074	Biological Process
GO:0002075	Biological Process
GO:0002076	Biological Process
GO:0002077	Biological Process
GO:0002078	Biological Process
GO:0002079	Cellular Component
GO:0002080	Cellular Component
GO:0002081	Cellular Component
GO:0002082	Biological Process
GO:0002083	Molecular Function
GO:0002084	Biological Process
GO:0002085	Biological Process
GO:0002086	Biological Process
GO:0002087	Biological Process
GO:0002088	Biological Process
GO:0002089	Biological Process
GO:0002090	Biological Process
GO:0002091	Biological Process
GO:0002092	Biological Process
GO:0002093	Biological Process
GO:0002094	Molecular Function
GO:0002095	Cellular Component
GO:0002096	Cellular Component
GO:0002097	Biological Process
GO:0002098	Biological Process
GO:0002099	Biological Process
GO:0002100	Biological Process
GO:0002101	Biological Process
GO:0002102	Cellular Component
GO:0002103	Biological Process
GO:0002104	Biological Process
GO:0002105	Biological Process
GO:0002106	Biological Process
GO:0002107	Biological Process
GO:0002108	Biological Process
GO:0002109	Biological Process
GO:0002110	Biological Process
GO:0002111	Cellular Component
GO:0002112	Molecular Function
GO:0002113	Molecular Function
GO:0002114	Molecular Function
GO:0002115	Biological Process
GO:0002116	Cellular Component
GO:0002117	Biological Process
GO:0002118	Biological Process
GO:0002119	Biological Process
GO:0002120	Biological Process
GO:0002121	Biological Process
GO:0002122	Biological Process
GO:0002123	Biological Process
GO:0002124	Biological Process
GO:0002125	Biological Process
GO:0002126	Biological Process
GO:0002127	Biological Process
GO:0002128	Biological Process
GO:0002129	Biological Process
GO:0002130	Biological Process
GO:0002131	Biological Process
GO:0002132	Biological Process
GO:0002133	Cellular Component
GO:0002134	Molecular Function
GO:0002135	Molecular Function
GO:0002136	Biological Process
GO:0002138	Biological Process
GO:0002139	Cellular Component
GO:0002140	Cellular Component
GO:0002141	Cellular Component
GO:0002142	Cellular Component
GO:0002143	Biological Process
GO:0002144	Cellular Component
GO:0002145	Molecular Function
GO:0002146	Biological Process
GO:0002147	Biological Process
GO:0002148	Biological Process
GO:0002149	Biological Process
GO:0002150	Biological Process
GO:0002151	Molecular Function
GO:0002152	Biological Process
GO:0002153	Molecular Function
GO:0002154	Biological Process
GO:0002155	Biological Process
GO:0002156	Biological Process
GO:0002157	Biological Process
GO:0002158	Biological Process
GO:0002159	Biological Process
GO:0002160	Biological Process
GO:0002161	Molecular Function
GO:0002162	Molecular Function
GO:0002164	Biological Process
GO:0002165	Biological Process
GO:0002167	Cellular Component
GO:0002168	Biological Process
GO:0002169	Cellular Component
GO:0002170	Molecular Function
GO:0002171	Molecular Function
GO:0002172	Molecular Function
GO:0002173	Molecular Function
GO:0002174	Biological Process
GO:0002175	Biological Process
GO:0002176	Biological Process
GO:0002177	Cellular Component
GO:0002178	Cellular Component
GO:0002179	Cellular Component
GO:0002180	Cellular Component
GO:0002181	Biological Process
GO:0002182	Biological Process
GO:0002183	Biological Process
GO:0002184	Biological Process
GO:0002185	Cellular Component
GO:0002186	Cellular Component
GO:0002187	Cellular Component
GO:0002188	Biological Process
GO:0002189	Cellular Component
GO:0002190	Biological Process
GO:0002191	Biological Process
GO:0002192	Biological Process
GO:0002193	Cellular Component
GO:0002194	Biological Process
GO:0002195	Biological Process
GO:0002196	Molecular Function
GO:0002197	Cellular Component
GO:0002198	Biological Process
GO:0002199	Cellular Component
GO:0002200	Biological Process
GO:0002201	Biological Process
GO:0002202	Biological Process
GO:0002203	Biological Process
GO:0002204	Biological Process
GO:0002205	Biological Process
GO:0002206	Biological Process
GO:0002207	Biological Process
GO:0002208	Biological Process
GO:0002209	Biological Process
GO:0002210	Biological Process
GO:0002211	Biological Process
GO:0002212	Biological Process
GO:0002213	Biological Process
GO:0002215	Biological Process
GO:0002218	Biological Process
GO:0002220	Biological Process
GO:0002221	Biological Process
