"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSAMXG00000011138",45.9635543412489,-0.0535351582919108,0.278571566996837,-0.192177395809094,0.847603251409098,0.90432459690629
"ENSAMXG00000011139",28.4564921053533,-0.0807829040275269,0.299497231698093,-0.269728383028794,0.787369223077807,0.862319682304421
"ENSAMXG00000011140",557.66663267519,-0.205384767177351,0.216751039551117,-0.947560701912644,0.343353140147761,0.494925746371318
"ENSAMXG00000011143",548.035772004612,0.209568072991782,0.314073123454442,0.667258855793754,0.504606802519426,0.645315002319969
"ENSAMXG00000011145",124.552880974596,0.649548981607793,0.277398314017099,2.34157508818801,0.0192025628474203,0.0615265249177644
"ENSAMXG00000011146",10.7793870148894,0.776485459737956,0.576337816351707,1.34727487544234,0.177891720776156,0.312790251927342
"ENSAMXG00000011147",86.4317341765873,0.194315824125545,0.188624212236517,1.03017434411809,0.30292817099668,0.454314101652141
"ENSAMXG00000011149",49.2926381545877,-0.129916614436522,0.563888284993896,-0.230394242785037,0.817785434429656,0.883849908030044
"ENSAMXG00000011152",304.181325892858,-0.471958366641617,0.165559956821939,-2.85067944991802,0.00436259254574028,0.0204225894651808
"ENSAMXG00000011155",37.8798077667858,0.34572125810186,0.445305428559401,0.776368837946344,0.437531238635708,0.585389053498906
"ENSAMXG00000011156",39.4986662858727,0.539564031935614,0.318777390080681,1.69260445917778,0.090530781729326,0.192873532780858
"ENSAMXG00000011157",65.4586116668287,0.629361981924474,0.250879319998332,2.50862439330854,0.0121202285194495,0.0441691086927989
"ENSAMXG00000011158",274.841099631541,-0.290338421227321,0.256158521512325,-1.1334326085004,0.257032626843701,0.405261121076052
"ENSAMXG00000011160",1.08909217868098,0.994548860295123,1.32389079315334,0.751231797545953,0.452513166828425,0.599521458214593
"ENSAMXG00000011163",2.18897839075937,1.99597463646381,1.1261927475805,1.7723206269548,0.0763413491107545,0.169995120620883
"ENSAMXG00000011164",0.561989415151424,0.808904796921042,1.74310684893285,0.464059215541642,0.642605320922723,0.758469996045439
"ENSAMXG00000011167",0.65536944134195,1.25964332583505,1.5326226620426,0.821887446291744,0.41114095839625,0.560464886241989
"ENSAMXG00000011173",4.58792705374623,-0.396107884047366,0.685492937056364,-0.577843858972972,0.563369541237126,0.69375429365775
"ENSAMXG00000011174",24.7440951825944,0.785129941092782,0.36153197079296,2.17167499563242,0.0298801858377709,0.0849460913436666
"ENSAMXG00000011178",108.610615495274,0.0356489780179782,0.291839466562355,0.122152697295865,0.902778087912245,0.940306222009296
"ENSAMXG00000011179",36.4482290118684,0.386016354375764,0.236848673016487,1.62980163434943,0.103143428271627,0.211676168947209
"ENSAMXG00000011180",12.713596367384,0.968579812190718,0.479515582063533,2.01991311319344,0.0433924008473375,0.112168994386025
"ENSAMXG00000011182",0.7054128529015,2.14400150518981,1.41875202316701,1.51118833325352,0.130740474009306,0.251217048315378
"ENSAMXG00000011183",53.7969804865878,-0.559166174020526,0.247924548783634,-2.25538849123213,0.0241089544960498,0.0725202341451682
"ENSAMXG00000011184",9.15112649963709,0.738170218725357,0.730802647365778,1.01008147874961,0.312456255000918,0.464024579503183
